  -5.6867355651984496E-002  -4.2536721088690757E-032
  -5.6689645165572046E-002  -8.1672745842378560E-032
  -5.6511934679159596E-002  -1.1590943152718413E-031
  -5.6334224192747147E-002  -1.2574078331538367E-031
  -5.6156513706334697E-002  -8.6847429109862897E-032
  -5.5978803219922248E-002   2.2787184842042225E-032
  -5.5801092733509798E-002   2.1105998524864224E-031
  -5.5623382247097349E-002   4.5680608393980055E-031
  -5.5445671760684899E-002   6.9598469785740314E-031
  -5.5267961274272449E-002   8.1613356226109224E-031
  -5.5090250787860000E-002   6.6818450975509401E-031
  -5.4912540301447550E-002   1.0412598784994180E-031
  -5.4734829815035101E-002  -9.5591625930624922E-031
  -5.4557119328622651E-002  -2.4340091162901006E-030
  -5.4379408842210201E-002  -4.0044937723866279E-030
  -5.4201698355797752E-002  -5.0438164781826341E-030
  -5.4023987869385302E-002  -4.6736552489473543E-030
  -5.3846277382972853E-002  -1.9510598273316567E-030
  -5.3668566896560403E-002   3.7643592850095955E-030
  -5.3490856410147954E-002   1.2291595341243582E-029
  -5.3313145923735504E-002   2.2070179081264030E-029
  -5.3135435437323054E-002   2.9779478312592695E-029
  -5.2957724950910605E-002   3.0440199732976132E-029
  -5.2780014464498155E-002   1.8323867188411297E-029
  -5.2602303978085706E-002  -1.1110997711180322E-029
  -5.2424593491673256E-002  -5.8322451076364341E-029
  -5.2246883005260807E-002  -1.1636763743787790E-028
  -5.2069172518848357E-002  -1.6829736185685509E-028
  -5.1891462032435907E-002  -1.8694124131777505E-028
  -5.1713751546023458E-002  -1.3898266869230630E-028
  -5.1536041059611008E-002   5.2216835417722966E-030
  -5.1358330573198559E-002   2.5603620440982697E-028
  -5.1180620086786109E-002   5.8560000814941176E-028
  -5.1002909600373660E-002   9.1126057980767500E-028
  -5.0825199113961210E-002   1.0903294471633569E-027
  -5.0647488627548760E-002   9.3682874353109449E-028
  -5.0469778141136311E-002   2.6927739331981148E-028
  -5.0292067654723861E-002  -1.0081612310626126E-027
  -5.0114357168311412E-002  -2.8015165348110044E-027
  -4.9936646681898962E-002  -4.7276605595528542E-027
  -4.9758936195486513E-002  -6.0658623421833232E-027
  -4.9581225709074063E-002  -5.8180898407098363E-027
  -4.9403515222661613E-002  -2.9313679481140218E-027
  -4.9225804736249164E-002   3.2951430843670806E-027
  -4.9048094249836714E-002   1.2658121889449916E-026
  -4.8870383763424265E-002   2.3483248523818134E-026
  -4.8692673277011815E-002   3.2273389407238086E-026
  -4.8514962790599366E-002   3.3874830681774177E-026
  -4.8337252304186916E-002   2.2461240158212694E-026
  -4.8159541817774466E-002  -6.4977604961945503E-027
  -4.7981831331362017E-002  -5.3414064835716854E-026
  -4.7804120844949567E-002  -1.1148772638985717E-025
  -4.7626410358537118E-002  -1.6445100274214053E-025
  -4.7448699872124668E-002  -1.8668494153726206E-025
  -4.7270989385712218E-002  -1.4732378033007393E-025
  -4.7093278899299769E-002  -1.9420252274584922E-026
  -4.6915568412887319E-002   2.0612438082347690E-025
  -4.6737857926474870E-002   5.0435691336715190E-025
  -4.6560147440062420E-002   8.0295908724860897E-025
  -4.6382436953649971E-002   9.7934930032035806E-025
  -4.6204726467237521E-002   8.7657347063728509E-025
  -4.6027015980825071E-002   3.4430953693388455E-025
  -4.5849305494412622E-002  -6.9476570920036874E-025
  -4.5671595008000172E-002  -2.1633158958229893E-024
  -4.5493884521587723E-002  -3.7556154241613281E-024
  -4.5316174035175273E-002  -4.9074440141132278E-024
  -4.5138463548762824E-002  -4.8514593978614849E-024
  -4.4960753062350374E-002  -2.7929732320103109E-024
  -4.4783042575937924E-002   1.7848789762671633E-024
  -4.4605332089525475E-002   8.7245479233417028E-024
  -4.4427621603113025E-002   1.6806742309363887E-023
  -4.4249911116700576E-002   2.3536227932585227E-023
  -4.4072200630288126E-002   2.5302722418479154E-023
  -4.3894490143875677E-002   1.8099751563985698E-023
  -4.3716779657463227E-002  -1.1218003450414864E-024
  -4.3539069171050777E-002  -3.2595688082552968E-023
  -4.3361358684638328E-002  -7.1797603909699361E-023
  -4.3183648198225878E-002  -1.0814574834413659E-022
  -4.3005937711813429E-002  -1.2528671544677499E-022
  -4.2828227225400979E-002  -1.0388101988886497E-022
  -4.2650516738988530E-002  -2.7388250733879946E-023
  -4.2472806252576080E-002   1.0953062305446574E-022
  -4.2295095766163630E-002   2.9167142159657233E-022
  -4.2117385279751181E-002   4.7613356283836992E-022
  -4.1939674793338731E-002   5.9160589373309883E-022
  -4.1761964306926282E-002   5.4847714558214810E-022
  -4.1584253820513832E-002   2.6262572591515712E-022
  -4.1406543334101382E-002  -3.0789292662471936E-022
  -4.1228832847688933E-002  -1.1196582959738867E-021
  -4.1051122361276483E-002  -2.0071894082361985E-021
  -4.0873411874864034E-002  -2.6713017252708802E-021
  -4.0695701388451584E-002  -2.7127583637907479E-021
  -4.0517990902039135E-002  -1.7261767184705871E-021
  -4.0340280415626685E-002   5.4531197861201717E-022
  -4.0162569929214235E-002   4.0177451701667253E-021
  -3.9984859442801786E-002   8.0884695178101255E-021
  -3.9807148956389336E-002   1.1551191726994598E-020
  -3.9629438469976887E-002   1.2694036547860645E-020
  -3.9451727983564437E-002   9.6541372055774393E-021
  -3.9274017497151988E-002   1.0468688169762442E-021
  -3.9096307010739538E-002  -1.3208215001136131E-020
  -3.8918596524327088E-002  -3.1066302491732993E-020
  -3.8740886037914639E-002  -4.7862141546285929E-020
  -3.8563175551502189E-002  -5.6528061760405041E-020
  -3.8385465065089740E-002  -4.8867981845886995E-020
  -3.8207754578677290E-002  -1.8026235834376556E-020
  -3.8030044092264841E-002   3.8088720590404567E-020
  -3.7852333605852391E-002   1.1317581913171856E-019
  -3.7674623119439941E-002   1.8997974361188144E-019
  -3.7496912633027492E-002   2.4040590026004750E-019
  -3.7319202146615042E-002   2.2983861487548580E-019
  -3.7141491660202593E-002   1.2647110320114449E-019
  -3.6963781173790143E-002  -8.4990240040319190E-020
  -3.6786070687377694E-002  -3.8792511785101929E-019
  -3.6608360200965244E-002  -7.2157583643930886E-019
  -3.6430649714552794E-002  -9.7847461063541636E-019
  -3.6252939228140345E-002  -1.0180459353702567E-018
  -3.6075228741727895E-002  -7.0050486102328948E-019
  -3.5897518255315446E-002   6.0167668682809373E-020
  -3.5719807768902996E-002   1.2333023801100541E-018
  -3.5542097282490547E-002   2.6167338602696399E-018
  -3.5364386796078097E-002   3.8153086604942640E-018
  -3.5186676309665647E-002   4.2795465497402900E-018
  -3.5008965823253198E-002   3.4237238447634159E-018
  -3.4831255336840748E-002   8.2359682464134597E-019
  -3.4653544850428299E-002  -3.5357525086739310E-018
  -3.4475834364015849E-002  -9.0266125857569984E-018
  -3.4298123877603399E-002  -1.4254877353804101E-017
  -3.4120413391190950E-002  -1.7152301058353337E-017
  -3.3942702904778500E-002  -1.5369246716941173E-017
  -3.3764992418366051E-002  -6.9868378043071061E-018
  -3.3587281931953601E-002   8.5409207434913544E-018
  -3.3409571445541152E-002   2.9438398623482872E-017
  -3.3231860959128702E-002   5.0999737418631556E-017
  -3.3054150472716252E-002   6.5728507836157330E-017
  -3.2876439986303803E-002   6.4576921300516353E-017
  -3.2698729499891353E-002   3.9418729226549279E-017
  -3.2521019013478904E-002  -1.3492614583276537E-017
  -3.2343308527066454E-002  -8.9823307556074224E-017
  -3.2165598040654005E-002  -1.7444163882774405E-016
  -3.1987887554241555E-002  -2.4119620875309139E-016
  -3.1810177067829105E-002  -2.5658552079391367E-016
  -3.1632466581416656E-002  -1.8802457552106142E-016
  -3.1454756095004206E-002  -1.6105603958146913E-017
  -3.1277045608591757E-002   2.5151893324965189E-016
  -3.1099335122179304E-002   5.6882360956499151E-016
  -3.0921624635766851E-002   8.4809367441727483E-016
  -3.0743914149354398E-002   9.6992561355677204E-016
  -3.0566203662941945E-002   8.0977267482459693E-016
  -3.0388493176529491E-002   2.7993091233824203E-016
  -3.0210782690117038E-002  -6.2027657702942634E-016
  -3.0033072203704585E-002  -1.7599910677389943E-015
  -2.9855361717292132E-002  -2.8568311931931943E-015
  -2.9677651230879679E-002  -3.5009526394724080E-015
  -2.9499940744467226E-002  -3.2366689157246271E-015
  -2.9322230258054773E-002  -1.7012739495121566E-015
  -2.9144519771642320E-002   1.1999445094883086E-015
  -2.8966809285229867E-002   5.1268742010035254E-015
  -2.8789098798817414E-002   9.2093258741157075E-015
  -2.8611388312404961E-002   1.2092479183056868E-014
  -2.8433677825992508E-002   1.2176007087877069E-014
  -2.8255967339580055E-002   8.0569488617765868E-015
  -2.8078256853167602E-002  -8.8097942493396384E-016
  -2.7900546366755149E-002  -1.3868635513026520E-014
  -2.7722835880342696E-002  -2.8349824989987232E-014
  -2.7545125393930243E-002  -4.0013200912846681E-014
  -2.7367414907517790E-002  -4.3454581119375710E-014
  -2.7189704421105337E-002  -3.3538621899409409E-014
  -2.7011993934692884E-002  -7.3156336921776295E-015
  -2.6834283448280431E-002   3.3914033488944765E-014
  -2.6656572961867978E-002   8.3039894382733639E-014
  -2.6478862475455524E-002   1.2686752609334691E-013
  -2.6301151989043071E-002   1.4782981408058469E-013
  -2.6123441502630618E-002   1.2801510256131634E-013
  -2.5945731016218165E-002   5.5190564459991113E-014
  -2.5768020529805712E-002  -7.0344652295282629E-014
  -2.5590310043393259E-002  -2.3006827841320218E-013
  -2.5412599556980806E-002  -3.8520964532159195E-013
  -2.5234889070568353E-002  -4.8076955206605122E-013
  -2.5057178584155900E-002  -4.5695667347711708E-013
  -2.4879468097743447E-002  -2.6747075141849873E-013
  -2.4701757611330994E-002   9.8558733474885297E-014
  -2.4524047124918541E-002   5.9686805168966962E-013
  -2.4346336638506088E-002   1.1183528718205173E-012
  -2.4168626152093635E-002   1.4971577452854691E-012
  -2.3990915665681182E-002   1.5417218067943994E-012
  -2.3813205179268729E-002   1.0883598147644188E-012
  -2.3635494692856276E-002   6.9057232124805600E-014
  -2.3457784206443823E-002  -1.4233614114736330E-012
  -2.3280073720031370E-002  -3.0960128040165890E-012
  -2.3102363233618917E-002  -4.4673355746585684E-012
  -2.2924652747206464E-002  -4.9472098148192450E-012
  -2.2746942260794011E-002  -3.9884356722507617E-012
  -2.2569231774381558E-002  -1.2890959959309198E-012
  -2.2391521287969104E-002   3.0007098508221771E-012
  -2.2213810801556651E-002   8.1356348975604741E-012
  -2.2036100315144198E-002   1.2770653614352158E-011
  -2.1858389828731745E-002   1.5155788351075354E-011
  -2.1680679342319292E-002   1.3548686862358449E-011
  -2.1502968855906839E-002   6.7982593662244338E-012
  -2.1325258369494386E-002  -5.0245150836280419E-012
  -2.1147547883081933E-002  -2.0139984144626444E-011
  -2.0969837396669480E-002  -3.4939880312122083E-011
  -2.0792126910257027E-002  -4.4425687594947026E-011
  -2.0614416423844574E-002  -4.3289162782013360E-011
  -2.0436705937432121E-002  -2.7538798344323440E-011
  -2.0258995451019668E-002   3.6452984638937248E-012
  -2.0081284964607215E-002   4.6350727044501806E-011
  -1.9903574478194762E-002   9.1302552312306471E-011
  -1.9725863991782309E-002   1.2474706048460587E-010
  -1.9548153505369856E-002   1.3116503688161494E-010
  -1.9370443018957403E-002   9.7650165870254730E-011
  -1.9192732532544950E-002   1.9172025309919375E-011
  -1.9015022046132497E-002  -9.6658081756695133E-011
  -1.8837311559720044E-002  -2.2708091199862255E-010
  -1.8659601073307591E-002  -3.3565248423214052E-010
  -1.8481890586895137E-002  -3.7874873174280124E-010
  -1.8304180100482684E-002  -3.1694434676873390E-010
  -1.8126469614070231E-002  -1.2943452487102081E-010
  -1.7948759127657778E-002   1.7203487881398776E-010
  -1.7771048641245325E-002   5.3445920874306797E-010
  -1.7593338154832872E-002   8.6492054950703884E-010
  -1.7415627668420419E-002   1.0453756432729504E-009
  -1.7237917182007966E-002   9.6117698936310341E-010
  -1.7060206695595513E-002   5.3925737803046721E-010
  -1.6882496209183060E-002  -2.1276071042475418E-010
  -1.6704785722770607E-002  -1.1788346078895562E-009
  -1.6527075236358154E-002  -2.1313404276131942E-009
  -1.6349364749945701E-002  -2.7626000881402818E-009
  -1.6171654263533248E-002  -2.7537268786782526E-009
  -1.5993943777120795E-002  -1.8723330708246748E-009
  -1.5816233290708342E-002  -7.8246500293219963E-011
  -1.5638522804295889E-002   2.3937757674112121E-009
  -1.5460812317883436E-002   5.0091677759222209E-009
  -1.5283101831470983E-002   6.9953016581612809E-009
  -1.5105391345058530E-002   7.5011784993263585E-009
  -1.4927680858646077E-002   5.8390322945128748E-009
  -1.4749970372233624E-002   1.7599105220922239E-009
  -1.4572259885821170E-002  -4.3125030672719728E-009
  -1.4394549399408717E-002  -1.1178862873502523E-008
  -1.4216838912996264E-002  -1.6970439694447000E-008
  -1.4039128426583811E-002  -1.9503917062830426E-008
  -1.3861417940171358E-002  -1.6858491275997211E-008
  -1.3683707453758905E-002  -8.0694196975537316E-009
  -1.3505996967346452E-002   6.2411152376556071E-009
  -1.3328286480933999E-002   2.3516307242194760E-008
  -1.3150575994521546E-002   3.9406057066797578E-008
  -1.2972865508109093E-002   4.8518338500723421E-008
  -1.2795155021696640E-002   4.5749844191538898E-008
  -1.2617444535284187E-002   2.7972284886069505E-008
  -1.2439734048871734E-002  -4.3357859546121849E-009
  -1.2262023562459281E-002  -4.6040680346270747E-008
  -1.2084313076046828E-002  -8.7409297622145955E-008
  -1.1906602589634375E-002  -1.1561409192238975E-007
  -1.1728892103221922E-002  -1.1769145133402685E-007
  -1.1551181616809469E-002  -8.4504384537149534E-008
  -1.1373471130397016E-002  -1.4801362697131266E-008
  -1.1195760643984563E-002   8.1859154974181746E-008
  -1.1018050157572110E-002   1.8458954524168540E-007
  -1.0840339671159657E-002   2.6398653403899062E-007
  -1.0662629184747204E-002   2.8846267613924787E-007
  -1.0484918698334750E-002   2.3324724805064357E-007
  -1.0307208211922297E-002   9.0114010905598280E-008
  -1.0129497725509844E-002  -1.2493808710159046E-007
  -9.9517872390973913E-003  -3.6905320102705529E-007
  -9.7740767526849383E-003  -5.7730502860962421E-007
  -9.5963662662724852E-003  -6.7570933381879236E-007
  -9.4186557798600322E-003  -6.0098208002239042E-007
  -9.2409452934475791E-003  -3.2303612299717121E-007
  -9.0632348070351261E-003   1.3584426160422916E-007
  -8.8855243206226731E-003   6.9201447974440517E-007
  -8.7078138342102200E-003   1.2074590616581500E-006
  -8.5301033477977670E-003   1.5153809641685747E-006
  -8.3523928613853139E-003   1.4620969953393355E-006
  -8.1746823749728609E-003   9.5728716666888281E-007
  -7.9969718885604078E-003   1.9767787603745461E-008
  -7.8192614021479548E-003  -1.1964127163493226E-006
  -7.6415509157355017E-003  -2.4091658260339182E-006
  -7.4638404293230487E-003  -3.2562481372466465E-006
  -7.2861299429105957E-003  -3.3810035913823650E-006
  -7.1084194564981426E-003  -2.5408319617078583E-006
  -6.9307089700856896E-003  -7.1208032843165310E-007
  -6.7529984836732365E-003   1.8412699397858238E-006
  -6.5752879972607835E-003   4.5659377529943315E-006
  -6.3975775108483304E-003   6.7038554189841974E-006
  -6.2198670244358774E-003   7.4613255439117251E-006
  -6.0421565380234243E-003   6.2353618807890987E-006
  -5.8644460516109713E-003   2.8450296461697022E-006
  -5.6867355651985182E-003  -2.3001024499512342E-006
  -5.5090250787860652E-003  -8.1617714586434799E-006
  -5.3313145923736122E-003  -1.3211521102761529E-005
  -5.1536041059611591E-003  -1.5751813378281339E-005
  -4.9758936195487061E-003  -1.4372606393978393E-005
  -4.7981831331362530E-003  -8.4433101826564853E-006
  -4.6204726467238000E-003   1.4968228907568725E-006
  -4.4427621603113469E-003   1.3592295790363507E-005
  -4.2650516738988939E-003   2.4875680693632517E-005
  -4.0873411874864408E-003   3.1852583314256834E-005
  -3.9096307010739878E-003   3.1391759924567939E-005
  -3.7319202146615343E-003   2.1735070673630554E-005
  -3.5542097282490804E-003   3.3594701609058898E-006
  -3.3764992418366265E-003  -2.0600384817938998E-005
  -3.1987887554241726E-003  -4.4603295309233420E-005
  -3.0210782690117187E-003  -6.1720053692186356E-005
  -2.8433677825992648E-003  -6.5309613446929045E-005
  -2.6656572961868109E-003  -5.1022325750233015E-005
  -2.4879468097743569E-003  -1.8622665656917576E-005
  -2.3102363233619030E-003   2.6946154720888407E-005
  -2.1325258369494491E-003   7.5749760131292622E-005
  -1.9548153505369952E-003   1.1454726719626406E-004
  -1.7771048641245411E-003   1.2983729285913771E-004
  -1.5993943777120869E-003   1.1169883188671776E-004
  -1.4216838912996326E-003   5.7494930486704955E-005
  -1.2439734048871783E-003  -2.5670354684213887E-005
  -1.0662629184747237E-003  -1.2074458054209630E-004
  -8.8855243206226956E-004  -2.0334710030194553E-004
  -7.1084194564981532E-004  -2.4710352737417898E-004
  -5.3313145923736109E-004  -2.3076580565915399E-004
  -3.5542097282490457E-004  -1.4546062514328166E-004
  -1.7771048641244798E-004   1.1903129135420304E-017
   8.6930991376708844E-018   1.7771048641246736E-004
